tchStrt;tchEnd;duration;dist2prev;xMean;yMean;MMean;xMax;yMax;MMax;xMin;yMin;MMin;relocationX;relocationY;distanceX;distanceY;distance;averagespeedx;averagespeedy;averagespeed;averageAccelerationX;averageAccelerationY;averageAcceleration;avrAngVX;avrAngVY;averageAngularAccelerationx;averageAngularAccelerationY;dist2start;wj1;wj2;angleM;STKW;Emotion;Valence;Arousal
4244,0851830;4244,1689290;0,0837460;0,1346460;996,2500000;1845,8750000;68,6250000;1096,0000000;1995,0000000;78,0000000;818,0000000;1573,0000000;1573,0000000;278,0000000;422,0000000;-278,0000000;-422,0000000;505,3394898;3319,5615310;5039,0466410;6038,9143100;1182,1460130;1671,7216340;6038,9143100;1218,0950010;1199,1202600;2824,5154750;2520,0231470;91,1255660;0,9945707;0,9977819;177,0481954;4,0000000;3,0000000;-0,1026700;-0,1026700
4246,9979020;4247,1436630;0,1457610;2,8289730;1135,0000000;908,2307692;16,5384615;1247,0000000;1205,0000000;17,0000000;896,0000000;611,0000000;611,0000000;351,0000000;594,0000000;-350,0000000;-594,0000000;689,9543463;2414,9120820;4075,1641390;5021,6648230;487,0987438;1001,6396700;5021,6648230;1683,7085410;1669,4140160;2188,9304240;2038,0842720;94,0382850;0,9709323;0,9976847;8,4085628;1,0000000;5,0000000;-0,0724110;-0,0724110
4248,0420970;4248,1129760;0,0708790;0,8984340;748,7142857;1811,8571430;52,0000000;972,0000000;2015,0000000;52,0000000;486,0000000;1576,0000000;1576,0000000;486,0000000;439,0000000;-486,0000000;-439,0000000;654,9175521;6856,7558800;6193,6539740;9240,5002370;3400,1608370;3117,9898140;9240,5002370;1254,6459790;1218,1043460;3457,0950420;3097,3269660;95,0824800;0,9531127;0,9265891;13,1656057;1,0000000;2,0000000;-0,1235900;-0,1235900
4248,5392280;4248,6232360;0,0840080;0,4262520;811,5000000;1752,3750000;29,0000000;1058,0000000;2030,0000000;30,0000000;519,0000000;1430,0000000;1430,0000000;539,0000000;600,0000000;-539,0000000;-600,0000000;806,5488206;6416,0556140;7142,1769350;9602,8630260;2475,9546710;2904,4852870;9602,8630260;1283,5407790;1248,0972360;3904,8900580;3571,5911760;95,5796110;0,9832905;0,9732657;177,7872815;2,0000000;2,0000000;-0,2146900;-0,2146900
4248,9881800;4249,1200530;0,1318730;0,3649440;879,0000000;1727,7500000;61,7500000;1096,0000000;1935,0000000;63,0000000;665,0000000;1558,0000000;1558,0000000;431,0000000;377,0000000;-431,0000000;-373,0000000;572,6168003;3268,2960120;2889,1433420;4415,2624610;1167,7902220;1182,9563290;4415,2624610;1278,6940120;1260,6463350;1630,5940530;1444,9855430;96,0285630;0,9856979;0,6438475;166,1901975;3,0000000;3,0000000;-0,1607600;-0,1607600
4249,2431610;4250,5999480;1,3567870;0,1231080;1059,5752210;1144,3539820;44,0707965;1410,0000000;2032,0000000;49,0000000;637,0000000;653,0000000;653,0000000;773,0000000;1379,0000000;211,0000000;-1086,0000000;1580,8763390;2692,3901840;4653,6412860;5514,5004680;1008,2643780;1827,1106670;5514,5004680;1551,8106410;1552,7780360;2362,5948340;2326,8755510;96,2835440;0,8154691;0,8504876;3,5925011;3,0000000;3,0000000;-0,0652110;-0,0652110
4251,7304870;4252,2259190;0,4954320;1,1305390;838,5952381;1527,2857140;37,0000000;1021,0000000;1911,0000000;37,0000000;575,0000000;1202,0000000;1202,0000000;446,0000000;709,0000000;-45,0000000;-377,0000000;837,6138729;2876,2776730;3590,8056000;4740,3944610;1083,9025340;1420,9820920;4740,3944610;1362,9595950;1362,3404630;1859,0441920;1795,5102600;98,7708700;0,8169279;0,9036648;81,0506096;1,0000000;1,0000000;0,0337970;0,0337970
4254,4238930;4254,6407990;0,2169060;2,1979740;991,5789474;932,5263158;41,0000000;1210,0000000;1423,0000000;41,0000000;788,0000000;635,0000000;635,0000000;422,0000000;788,0000000;-39,0000000;-268,0000000;893,8836613;3711,2850730;6030,2619570;7181,3175060;1152,5730040;2180,6681240;7181,3175060;1661,4506840;1660,9972940;3141,9736610;3015,2455880;101,4642760;0,9946576;0,5071770;2,4029197;1,0000000;1,0000000;0,0948430;0,0948430
4256,2206850;4256,3649950;0,1443100;1,5798860;753,1538462;1240,7692310;55,0000000;1044,0000000;1504,0000000;55,0000000;475,0000000;1017,0000000;1017,0000000;569,0000000;487,0000000;-569,0000000;-487,0000000;748,9526020;3942,9007000;3374,6795090;5214,7920160;1247,3148080;1122,5833280;5214,7920160;1529,7618870;1507,7558810;1777,7612500;1687,8370560;103,2610680;0,9886027;0,8572919;12,3775932;1,0000000;2,0000000;-0,0990120;-0,0990120
4256,5734240;4256,6557650;0,0823410;0,2084290;943,6250000;1566,0000000;59,3750000;1058,0000000;1726,0000000;64,0000000;776,0000000;1356,0000000;1356,0000000;282,0000000;370,0000000;-282,0000000;-370,0000000;465,2139293;3424,7823080;4493,5087020;5667,5272270;1056,5817760;1457,3541730;5667,5272270;1364,1511000;1345,3014680;2484,0744040;2247,2535490;103,6138070;0,9966411;0,9942872;172,2524035;2,0000000;2,0000000;-0,0851890;-0,0851890
4256,7552070;4256,8257510;0,0705440;0,0994420;1147,1428570;1756,8571430;76,0000000;1214,0000000;1828,0000000;76,0000000;995,0000000;1587,0000000;1587,0000000;219,0000000;241,0000000;-219,0000000;-241,0000000;325,6409065;3104,4454520;3416,3075530;4620,2395730;1516,7838510;1601,8371510;4620,2395730;1267,8596110;1249,9609020;2155,1836020;1708,6536560;103,7955900;0,9622041;0,9948690;6,1106727;3,0000000;1,0000000;0,0145560;0,0145560
4257,3126420;4257,3839070;0,0712650;0,4868910;901,2857143;1233,5714290;44,0000000;1035,0000000;1422,0000000;44,0000000;701,0000000;988,0000000;988,0000000;334,0000000;434,0000000;-334,0000000;-434,0000000;547,6422190;4686,7326180;6089,9459760;7720,5334240;1683,8560300;2792,3945840;7720,5334240;1537,8886290;1511,8826750;3466,4369960;3045,4780470;104,3530250;0,9986496;0,9866113;7,9026739;4,0000000;1,0000000;0,1639000;0,1639000
26358,0291600;26358,1854500;0,1562910;0,0000000;378,3571429;616,5714286;43,0000000;790,0000000;868,0000000;43,0000000;205,0000000;522,0000000;522,0000000;585,0000000;346,0000000;585,0000000;346,0000000;679,6624162;11229,0535000;6641,4572820;13064,5436100;9559,0916940;5816,0738620;13064,5436100;12859,7145900;12870,7651500;5639,0878070;3319,7722450;0,0000000;0,7801094;0,7801094;NaN;0,0000000;1,0000000;0,0583090;0,0583090
26359,1924300;26359,3968100;0,2043830;1,0069790;731,8888889;1323,2222220;37,0000000;1011,0000000;1380,0000000;37,0000000;464,0000000;1278,0000000;1278,0000000;547,0000000;102,0000000;-506,0000000;40,0000000;556,4287915;8229,6472800;1839,6833400;8866,5561590;6497,6049870;1330,8347560;8866,5561590;12524,9253700;12518,0334800;2705,3858270;919,4663597;1,1632700;0,8231778;0,8231778;NaN;1,0000000;1,0000000;0,1404800;0,1404800
26361,6037600;26362,1228800;0,5191160;2,2069510;931,5454545;1796,9545450;31,0000000;1076,0000000;2024,0000000;31,0000000;717,0000000;1564,0000000;1564,0000000;359,0000000;460,0000000;-5,0000000;435,0000000;583,5074978;3773,7230210;2914,5701540;5413,2003150;1275,2448390;2338,5909890;5413,2003150;12282,4828700;12282,4514500;1690,6009760;1456,9675010;3,5746040;0,9042912;0,9042912;NaN;1,0000000;1,0000000;0,1302400;0,1302400
26363,1301700;26363,3588100;0,2286410;1,0072930;1027,8500000;1518,9000000;31,0000000;1164,0000000;2034,0000000;31,0000000;876,0000000;1183,0000000;1183,0000000;288,0000000;851,0000000;119,0000000;688,0000000;898,4124888;4517,9998340;11878,8843600;13034,1273300;2746,6639840;8471,7963970;13034,1273300;12420,7974700;12422,1694600;6063,0128650;5938,4149960;5,1010130;0,8139157;0,8139157;NaN;1,0000000;1,0000000;0,3422600;0,3422600
26363,4936800;26363,5770300;0,0833490;0,1348670;1149,1250000;1951,6250000;31,0000000;1189,0000000;1965,0000000;31,0000000;1134,0000000;1924,0000000;1924,0000000;55,0000000;41,0000000;55,0000000;-41,0000000;68,6002915;1979,6278300;1475,7225640;2502,5093730;2147,5962520;1643,6909860;2502,5093730;12204,0022200;12205,9523700;972,8807124;739,7877359;5,4645210;0,6761834;0,6761834;NaN;2,0000000;1,0000000;0,2752100;0,2752100
26364,1968400;26364,6068300;0,4099840;0,6198170;1129,4000000;885,7142857;18,0000000;1341,0000000;1317,0000000;18,0000000;944,0000000;531,0000000;531,0000000;397,0000000;786,0000000;240,0000000;373,0000000;880,5708376;3287,9331880;6758,8003430;7874,9517780;1863,4873560;3329,3982200;7874,9517780;12737,6868300;12739,3409700;3549,2850750;3378,5780730;6,1676870;0,9536842;0,9536842;NaN;3,0000000;1,0000000;0,1326400;0,1326400
26365,8195300;26365,9998600;0,1803260;1,2127020;1019,0625000;1061,5000000;37,0000000;1093,0000000;1429,0000000;37,0000000;972,0000000;897,0000000;897,0000000;121,0000000;532,0000000;68,0000000;428,0000000;545,5868400;2306,9329990;9427,3704290;9803,2020710;1586,0164370;7137,0739660;9803,2020710;12651,0957600;12652,2021300;4829,1092470;4712,7869660;7,7903730;0,7549450;0,7549450;NaN;3,0000000;2,0000000;-0,0728350;-0,0728350
26366,9955200;26367,2839300;0,2884130;0,9956650;1069,4400000;772,4400000;53,0000000;1303,0000000;1173,0000000;53,0000000;881,0000000;526,0000000;526,0000000;422,0000000;647,0000000;316,0000000;647,0000000;772,4590604;7822,1162010;7104,3954330;11256,8252300;5100,3248810;6324,2641630;11256,8252300;12793,7850900;12797,3470900;4691,8799140;3551,1546950;8,9663640;0,8338247;0,8338247;NaN;2,0000000;2,0000000;-0,0392990;-0,0392990
26368,2789200;26368,3864600;0,1075400;0,9949880;978,7000000;1842,4000000;30,0000000;1035,0000000;2013,0000000;30,0000000;929,0000000;1743,0000000;1743,0000000;106,0000000;270,0000000;-26,0000000;270,0000000;290,0620623;3700,9484840;7532,0810860;9050,8864220;2389,8084430;6713,7809190;9050,8864220;12263,3539200;12262,9634400;4518,1936770;3764,6509900;10,2497650;0,6922583;0,6922583;NaN;2,0000000;2,0000000;-0,0816890;-0,0816890
26368,5093700;26369,4282500;0,9188720;0,1229130;1099,5584420;1144,8311690;13,0000000;1369,0000000;2032,0000000;13,0000000;946,0000000;536,0000000;536,0000000;423,0000000;1496,0000000;348,0000000;-766,0000000;1554,6526940;3782,8990330;6314,2635750;8099,5345070;1864,2422450;2735,9632240;8099,5345070;12610,9278200;12612,0660300;3313,5209290;3157,8841540;10,4802180;0,8924374;0,8924374;NaN;2,0000000;2,0000000;-0,0147170;-0,0147170
26370,0482800;26371,0156700;0,9673830;0,6200370;1064,2345680;688,9629630;25,0000000;1501,0000000;1187,0000000;25,0000000;627,0000000;310,0000000;310,0000000;874,0000000;877,0000000;237,0000000;192,0000000;1238,1457910;8281,1047950;7616,4249320;11485,4074200;2705,2367060;2279,3454090;11485,4074200;12840,0393000;12840,7816500;3992,7756200;3807,7991900;12,0191270;0,8878615;0,8878615;NaN;2,0000000;2,0000000;-0,0078251;-0,0078251
26371,3682700;26372,6640500;1,2957780;0,3526060;1025,7222220;582,9074074;29,0000000;1423,0000000;944,0000000;29,0000000;602,0000000;220,0000000;220,0000000;821,0000000;724,0000000;-22,0000000;-167,0000000;1094,6309880;7894,8708810;5958,5824110;10082,6778100;2173,9835060;1777,3106200;10082,6778100;12894,5186500;12894,5515000;3207,1340990;2979,9036930;13,3391160;0,8961247;0,8961247;NaN;1,0000000;1,0000000;0,1314300;0,1314300
26373,1854500;26373,2568100;0,0713580;0,5214000;669,1428571;840,5714286;35,0000000;692,0000000;861,0000000;35,0000000;663,0000000;835,0000000;835,0000000;29,0000000;26,0000000;29,0000000;26,0000000;38,9486842;1219,2045740;1093,0799630;1637,6229300;1443,4261050;1275,2599570;1637,6229300;12765,0214500;12766,3220500;875,3813448;546,2300443;15,1562940;0,0077577;0,0077577;NaN;2,0000000;1,0000000;0,3304100;0,3304100
26373,5251500;26374,7586100;1,2334600;0,2683450;942,8252427;779,5339806;33,0000000;1280,0000000;1231,0000000;33,0000000;418,0000000;323,0000000;323,0000000;862,0000000;908,0000000;218,0000000;221,0000000;1252,0015970;6108,0213380;4850,5829130;8277,5889190;2306,5198710;1710,6351240;8277,5889190;12796,7179800;12797,3011200;2621,8424380;2424,9591920;15,4959970;0,8951725;0,8951725;NaN;2,0000000;1,0000000;0,3307200;0,3307200
26375,2082800;26375,8243800;0,6160990;0,4496700;857,0384615;744,0961538;31,0000000;1240,0000000;1048,0000000;31,0000000;564,0000000;336,0000000;336,0000000;676,0000000;712,0000000;-340,0000000;98,0000000;981,7942758;5375,7594150;4749,2367300;7727,9088690;2484,9902370;1868,2062460;7727,9088690;12817,2992900;12815,7073300;2758,6222080;2374,0029540;17,1791270;0,9122267;0,9122267;NaN;2,0000000;1,0000000;0,3066900;0,3066900
26375,8744000;26375,9459200;0,0715220;0,0500170;944,4285714;957,2857143;30,0000000;1049,0000000;1026,0000000;30,0000000;844,0000000;905,0000000;905,0000000;205,0000000;121,0000000;205,0000000;121,0000000;238,0462140;8598,7528310;5075,3614270;10033,1550300;7731,8866920;4613,9649340;10033,1550300;12701,1873000;12709,3093100;4025,4056510;2536,1873270;17,8452430;0,6648973;0,6648973;NaN;3,0000000;2,0000000;-0,0470600;-0,0470600
26377,4497300;26378,3930400;0,9433030;1,5038130;1008,5822780;1239,6075950;34,0000000;1204,0000000;1980,0000000;34,0000000;680,0000000;467,0000000;467,0000000;524,0000000;1513,0000000;213,0000000;505,0000000;1601,1698850;3170,7733360;8615,4713810;9514,7284470;1158,6945020;2580,2949850;9514,7284470;12568,4562300;12569,1541600;4323,1885010;4307,3523760;19,4205780;0,9427600;0,9427600;NaN;2,0000000;1,0000000;0,1534200;0,1534200
26379,4487000;26379,9323400;0,4836350;1,0556660;969,3902439;1302,2682930;28,0000000;1241,0000000;1514,0000000;28,0000000;671,0000000;1066,0000000;1066,0000000;570,0000000;448,0000000;131,0000000;38,0000000;724,9855171;5841,1818830;4329,7114560;7367,9079140;2570,1200290;1575,5683520;7367,9079140;12537,8057900;12538,7082500;2562,2842400;2164,3832390;21,4195470;0,7920334;0,7920334;NaN;1,0000000;1,0000000;0,5830600;0,5830600
26380,1392100;26380,6583300;0,5191230;0,2068730;1106,5227270;1226,1363640;29,0000000;1332,0000000;1559,0000000;29,0000000;849,0000000;868,0000000;868,0000000;483,0000000;691,0000000;145,0000000;415,0000000;843,0717644;4960,2887950;5033,4891730;7407,8756650;2328,9278260;3141,8372910;7407,8756650;12576,3503400;12577,1285700;2932,1859070;2516,6141430;22,1100550;0,8652392;0,8652392;NaN;2,0000000;1,0000000;0,3509400;0,3509400
26380,9991100;26381,3126100;0,3135080;0,3407710;1026,0000000;806,2222222;29,0000000;1209,0000000;1140,0000000;29,0000000;781,0000000;642,0000000;642,0000000;428,0000000;498,0000000;-13,0000000;-423,0000000;656,6490691;5572,4255840;5336,3869500;8531,3088110;1939,3444510;3881,8786120;8531,3088110;12787,6152800;12787,4641200;2913,1290810;2669,6355740;22,9699490;0,9106117;0,9106117;NaN;3,0000000;1,0000000;0,1970500;0,1970500
26381,3623200;26381,5550300;0,1927130;0,0497070;1041,4705880;850,6470588;39,0000000;1274,0000000;1476,0000000;39,0000000;869,0000000;490,0000000;490,0000000;405,0000000;986,0000000;405,0000000;986,0000000;1065,9366770;6304,7121890;15349,2499200;16706,8981900;5329,1682450;12064,5727100;16706,8981900;12759,3692700;12765,4030200;8519,1940940;7673,4381520;23,3331640;0,8522376;0,8522376;NaN;3,0000000;1,0000000;0,0660350;0,0660350
26383,1316800;26383,2997100;0,1680310;1,5766430;873,2000000;941,2666667;53,4666667;945,0000000;1477,0000000;56,0000000;826,0000000;665,0000000;665,0000000;119,0000000;812,0000000;119,0000000;812,0000000;820,6735039;2124,6079590;14497,3249000;14675,3057600;1957,9720410;11688,3194200;14675,3057600;12718,9830800;12720,9717500;7253,3365240;7247,5265580;25,1025200;0,8304037;0,8304037;NaN;3,0000000;2,0000000;-0,0369540;-0,0369540
26383,5923500;26384,2320600;0,6397130;0,2926440;1185,1111110;1522,0925930;41,0000000;1368,0000000;2028,0000000;41,0000000;975,0000000;1101,0000000;1101,0000000;393,0000000;927,0000000;-179,0000000;927,0000000;1006,8654330;4184,6890720;5516,5363220;7593,4596220;1960,2540510;4128,4138360;7593,4596220;12431,7109000;12430,9069600;3152,0398190;2757,2762130;25,5631950;0,8718633;0,8718633;NaN;3,0000000;1,0000000;0,1411500;0,1411500
26384,3784400;26384,5470700;0,1686320;0,1463720;972,0666667;1941,3333330;14,0000000;1163,0000000;2031,0000000;14,0000000;863,0000000;1824,0000000;1824,0000000;300,0000000;207,0000000;300,0000000;-207,0000000;364,4845676;5337,0653260;3682,5750750;6572,4165880;4257,7921150;3220,0294130;6572,4165880;12216,3816700;12221,5619900;2654,9914430;1843,2528460;26,3492800;0,8815227;0,8815227;NaN;3,0000000;1,0000000;0,1147000;0,1147000
26385,6515300;26386,2067700;0,5552350;1,1044630;990,7021277;1772,6170210;23,0000000;1171,0000000;1983,0000000;23,0000000;857,0000000;1399,0000000;1399,0000000;314,0000000;584,0000000;62,0000000;259,0000000;663,0625913;3735,3553000;4576,4406060;6732,3220890;1446,2344770;1954,1275320;6732,3220890;12306,2812200;12306,6532000;2117,4334350;2288,1432910;27,6223750;0,9300757;0,9300757;NaN;3,0000000;1,0000000;0,0312610;0,0312610
26386,6441200;26387,1883600;0,5442420;0,4373560;1015,8260870;965,3478261;22,0000000;1202,0000000;1902,0000000;22,0000000;835,0000000;530,0000000;530,0000000;367,0000000;1372,0000000;81,0000000;1101,0000000;1420,2369520;4033,1323200;8692,8241480;10287,2124000;1997,2732720;5741,9309790;10287,2124000;12710,3577500;12710,7813600;4578,9280140;4345,5586160;28,6149660;0,8453339;0,8453339;NaN;3,0000000;1,0000000;0,0693940;0,0693940
26388,8132400;26389,1748700;0,3616320;1,6248730;1177,3225810;1013,2580650;27,0000000;1389,0000000;1272,0000000;27,0000000;1000,0000000;892,0000000;892,0000000;389,0000000;380,0000000;362,0000000;347,0000000;543,8023538;6343,4651800;4526,7011770;7976,7725400;4172,7501990;3146,8454120;7976,7725400;12684,9205700;12687,8651400;3028,5572130;2262,6213280;30,7840810;0,8449313;0,8449313;NaN;2,0000000;1,0000000;0,4333600;0,4333600
26389,4184000;26390,2051200;0,7867190;0,2435300;1156,9090910;1172,2878790;21,0000000;1443,0000000;1720,0000000;21,0000000;910,0000000;749,0000000;749,0000000;533,0000000;971,0000000;347,0000000;-295,0000000;1107,6687230;2792,6108310;4861,9646910;6112,8818310;1735,0540660;1826,5734020;6112,8818310;12607,4230700;12608,7590600;2688,8688370;2431,3591360;31,3892430;0,9011944;0,9011944;NaN;1,0000000;1,0000000;0,2708600;0,2708600
26391,1993400;26391,4162000;0,2168580;0,9942220;972,6842105;896,9473684;29,0000000;1151,0000000;1011,0000000;29,0000000;793,0000000;764,0000000;764,0000000;358,0000000;247,0000000;183,0000000;90,0000000;434,9402258;5759,5292770;4140,9586000;7197,8339610;4104,0681000;2752,9535460;7197,8339610;12744,7989800;12747,1775500;2826,1718220;2070,3326620;33,1701840;0,8119509;0,8119509;NaN;2,0000000;1,0000000;0,1604400;0,1604400
26393,5377900;26394,3479700;0,8101780;2,1215930;963,0735294;1713,0000000;32,0000000;1176,0000000;1837,0000000;32,0000000;692,0000000;1437,0000000;1437,0000000;484,0000000;400,0000000;164,0000000;-37,0000000;627,8980809;4334,8498720;2032,8866000;5110,2001270;1504,6076290;683,8003500;5110,2001270;12339,8669600;12340,4687100;1283,0993760;1017,5094820;35,5086350;0,9052660;0,9052660;NaN;1,0000000;1,0000000;0,0271620;0,0271620
26394,7735100;26395,6934600;0,9199590;0,4255360;872,2467532;1643,2987010;26,0000000;1270,0000000;1950,0000000;26,0000000;334,0000000;1293,0000000;1293,0000000;936,0000000;657,0000000;437,0000000;275,0000000;1143,5667890;5277,4091020;2605,5509000;6204,6734530;2391,4109220;1223,9675900;6204,6734530;12374,5454600;12375,9645200;1716,1734970;1302,6098970;36,7443490;0,9264937;0,9264937;NaN;1,0000000;2,0000000;-0,0185290;-0,0185290
26396,0701300;26396,4562500;0,3861200;0,3766680;976,8787879;1003,9090910;32,0000000;1384,0000000;1271,0000000;32,0000000;465,0000000;719,0000000;719,0000000;919,0000000;552,0000000;258,0000000;228,0000000;1072,0377790;8852,1703100;5127,9395010;10388,0794200;3926,2405470;2530,3014610;10388,0794200;12694,3743300;12696,1743500;3112,6752280;2564,1390030;38,0409760;0,9162390;0,9162390;NaN;2,0000000;1,0000000;0,0084396;0,0084396
26396,8817600;26397,0626800;0,1809180;0,4255090;848,8125000;853,6875000;31,0000000;1165,0000000;1063,0000000;31,0000000;601,0000000;716,0000000;716,0000000;564,0000000;347,0000000;-192,0000000;-74,0000000;662,1971006;11408,4834000;7262,9589100;13752,9769900;5626,8585770;3653,5889190;13752,9769900;12774,0331300;12771,6394800;4986,1277210;3631,9822630;38,8526050;0,7544259;0,7544259;NaN;3,0000000;2,0000000;-0,0165640;-0,0165640
26397,5239900;26397,7182100;0,1942150;0,4613110;1200,2941180;779,1176471;27,0000000;1320,0000000;904,0000000;27,0000000;928,0000000;597,0000000;597,0000000;392,0000000;307,0000000;-392,0000000;-302,0000000;497,9086262;6055,1450710;4767,9118500;7947,0107720;4989,3159640;3980,1251190;7947,0107720;12815,2148500;12809,2485800;3669,9845150;2385,2630460;39,4948340;0,9574859;0,9574859;NaN;3,0000000;2,0000000;-0,0161920;-0,0161920
26398,9797300;26399,1285100;0,1487720;1,2615290;1018,6153850;1227,9230770;26,0000000;1209,0000000;1350,0000000;26,0000000;571,0000000;966,0000000;966,0000000;638,0000000;384,0000000;-638,0000000;-384,0000000;744,6475676;12865,3241200;7743,3925740;15034,8094600;11158,0136000;6661,1996880;15034,8094600;12598,6042000;12585,5626400;6696,2270120;3873,6579900;40,9505780;0,9782104;0,9782104;NaN;3,0000000;1,0000000;0,0639870;0,0639870
26402,7233300;26402,7594700;0,0361420;3,5948260;1199,0000000;1216,0000000;19,0000000;1199,0000000;1216,0000000;19,0000000;1199,0000000;1216,0000000;1216,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;12593,3707400;12593,3677200;1,5000000;1,8253555;44,6941760;NaN;NaN;NaN;0,0000000;3,0000000;-0,0156660;-0,0156660
26403,7124900;26403,7864500;0,0739600;0,9530170;265,2857143;817,8571429;46,0000000;281,0000000;963,0000000;46,0000000;261,0000000;752,0000000;752,0000000;20,0000000;211,0000000;20,0000000;211,0000000;211,9457478;811,2493239;8558,6803680;8611,6378770;946,4575446;9315,8464030;8611,6378770;12792,0534000;12792,9431700;4413,5520010;4278,3441860;45,6833350;0,4993110;0,4993110;NaN;1,0000000;3,0000000;-0,0202120;-0,0202120
26404,8773200;26404,9887400;0,1114230;1,0908660;282,2000000;949,5000000;41,8000000;386,0000000;1215,0000000;43,0000000;251,0000000;830,0000000;830,0000000;135,0000000;385,0000000;135,0000000;385,0000000;407,9828428;3634,7971240;10365,9029100;11072,4721200;3805,3184710;9647,9182930;11072,4721200;12723,8667500;12727,7136500;5706,9299110;5181,7968550;46,8481610;0,7128445;0,7128445;NaN;2,0000000;1,0000000;0,0030787;0,0030787
26405,2908900;26405,4903100;0,1994180;0,3021530;930,4705882;1275,4117650;29,0000000;1104,0000000;1310,0000000;29,0000000;573,0000000;1238,0000000;1238,0000000;531,0000000;72,0000000;-531,0000000;72,0000000;535,8591233;7988,2457950;1644,7863280;8581,7408000;6895,0646380;1604,6695890;8581,7408000;12572,9380900;12564,9864400;2484,2320500;821,9702183;47,2617370;0,8638393;0,8638393;NaN;3,0000000;1,0000000;0,0893090;0,0893090
26405,9298900;26406,0541700;0,1242780;0,4395830;1020,3636360;951,3636364;29,0000000;1241,0000000;995,0000000;29,0000000;567,0000000;906,0000000;906,0000000;674,0000000;89,0000000;-674,0000000;-50,0000000;679,8507189;16269,9753800;2462,2217930;16667,0376500;14467,5646500;1947,2473000;16667,0376500;12743,5643700;12727,3112500;5705,8588730;1231,9256340;47,9007380;0,8998447;0,8998447;NaN;3,0000000;1,0000000;0,5292100;0,5292100
26406,5438100;26406,6552600;0,1114450;0,4896380;1188,6000000;793,2000000;23,0000000;1335,0000000;860,0000000;23,0000000;823,0000000;683,0000000;683,0000000;512,0000000;177,0000000;-512,0000000;-177,0000000;541,7314833;13782,5833400;4764,6821300;14739,7040300;13333,9315400;4244,2460410;14739,7040300;12820,8250700;12806,6969600;6125,3749520;2384,2853160;48,5146540;0,9745917;0,9745917;NaN;4,0000000;1,0000000;0,4855500;0,4855500
26408,8977200;26409,0343600;0,1366320;2,2424680;868,9166667;1255,5000000;25,0000000;1146,0000000;1338,0000000;25,0000000;553,0000000;1195,0000000;1195,0000000;593,0000000;143,0000000;-593,0000000;-127,0000000;609,9983607;13020,3759000;3256,9237070;13584,3634800;11732,2442800;2905,6150830;13584,3634800;12589,1185800;12576,7300500;5164,2830520;1629,5222390;50,8685670;0,7907252;0,7907252;NaN;2,0000000;1,0000000;0,1140900;0,1140900
26409,9014900;26410,0087700;0,1072800;0,8671310;940,0000000;1355,3000000;33,0000000;1142,0000000;1505,0000000;33,0000000;625,0000000;1229,0000000;1229,0000000;517,0000000;276,0000000;-517,0000000;-276,0000000;586,0588708;14457,4944100;7718,1208050;16866,7054500;13077,9269200;7494,4071590;16866,7054500;12541,0402600;12527,3247800;7402,4676730;3861,0071910;51,8723300;0,9311758;0,9311758;NaN;1,0000000;1,0000000;0,0361980;0,0361980
26414,3013700;26414,3484400;0,0470670;4,2926060;1101,0000000;1156,0000000;31,0000000;1101,0000000;1156,0000000;31,0000000;1101,0000000;1156,0000000;1156,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;12629,1626000;12629,1596600;1,5000000;1,8850044;56,2722160;NaN;NaN;NaN;0,0000000;3,0000000;-0,0168720;-0,0168720
26415,4886200;26415,6815100;0,1928930;1,1401820;782,5294118;1862,3529410;23,0000000;1014,0000000;1937,0000000;23,0000000;576,0000000;1790,0000000;1790,0000000;438,0000000;147,0000000;-368,0000000;-136,0000000;462,0097402;7174,9622850;2343,2680290;7596,0889370;5189,4055250;1954,4514320;7596,0889370;12281,8148400;12276,6133000;2300,0839090;1172,7062490;57,4594650;0,7746619;0,7746619;NaN;1,0000000;3,0000000;-0,0013570;-0,0013570
26416,1068000;26416,2020800;0,0952780;0,4252850;803,0000000;1582,0000000;25,0000000;928,0000000;1675,0000000;25,0000000;634,0000000;1526,0000000;1526,0000000;294,0000000;149,0000000;-294,0000000;-133,0000000;329,6012743;9257,1212660;4859,4638850;10939,3264900;8564,4115120;4985,4111130;10939,3264900;12425,7996100;12417,0744200;4771,2697680;2430,6281250;58,0776430;0,8562704;0,8562704;NaN;2,0000000;1,0000000;0,0981600;0,0981600
26416,6278900;26416,8318800;0,2039900;0,4258090;823,1111111;1005,3888890;37,0000000;1011,0000000;1288,0000000;37,0000000;688,0000000;846,0000000;846,0000000;323,0000000;442,0000000;-250,0000000;-354,0000000;547,4422344;5108,0935340;6931,7123390;8693,3948480;3686,4552180;5299,2793760;8693,3948480;12708,9206000;12705,6676000;4177,7135890;3466,9537620;58,5987300;0,7453092;0,7453092;NaN;3,0000000;1,0000000;0,1135900;0,1135900
